"accuratePass" "saves" "goalKicks" "totalPass" "gameStarted" "cleanSheet" "minsPlayed" "totalClearance" "formationPlace" "fecha" "idequipo" "equipo" "idjugador" "position" "wonTackle" "totalThrows" "totalTackle" "wasFouled" "fouls" "lostCorners" "totalSubOff" "ontargetScoringAtt" "totalScoringAtt" "totalOffside" "blockedScoringAtt" "stats[2, ]" "totalSubOn" "shotOffTarget" "local" "id_partido" "wonCorners" "yellowCard" "cornerTaken" "goalsConceded" "penaltyFaced" "penGoalsConceded" "penaltyConceded" "goalAssist" "goals" "ownGoals" "penaltyWon" "penaltySave" "secondYellow" "redCard"
"27" NA NA "38" "1" "1" "90" "2" "8" "2019-06-27Z" "b5hjnvaafo5plphdcoeozkw49" "England" "aozm5rtnqkoutfk1mijjx7f11" "Midfielder" "1" NA "1" NA "1" NA NA "1" "3" NA "1" NA NA "1" FALSE "956icjsxgz4ha98gurfx47cdm" "1" NA NA NA NA NA NA NA "1" NA NA NA NA NA
"22" NA NA "26" "1" NA "88" NA "7" "2019-06-27Z" "b5hjnvaafo5plphdcoeozkw49" "England" "c705ailfiov40xwoysz0ggct1" "Midfielder" NA NA NA "2" NA NA "1" "2" "4" NA NA NA NA "2" FALSE "956icjsxgz4ha98gurfx47cdm" "2" NA NA NA NA NA NA "1" NA NA NA NA NA NA
"20" NA NA "23" "1" "1" "90" NA "9" "2019-06-27Z" "b5hjnvaafo5plphdcoeozkw49" "England" "5wob73qv36q7d73zzzu57x8lx" "Striker" NA NA "1" "3" "1" NA NA "1" "3" NA "1" NA NA "1" FALSE "956icjsxgz4ha98gurfx47cdm" "1" NA NA NA NA NA NA NA "1" NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-27Z" "b5hjnvaafo5plphdcoeozkw49" "England" "8le8qxc6oyr0kgn4x0aw1mo5x" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "956icjsxgz4ha98gurfx47cdm" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"5" NA NA "7" NA NA "2" NA "0" "2019-06-27Z" "b5hjnvaafo5plphdcoeozkw49" "England" "amg2zai9038cdz9uuql3l9rkl" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA "1" NA FALSE "956icjsxgz4ha98gurfx47cdm" "1" NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-27Z" "b5hjnvaafo5plphdcoeozkw49" "England" "eofeaerj2f8tm1xldw18e2o5x" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "956icjsxgz4ha98gurfx47cdm" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-27Z" "b5hjnvaafo5plphdcoeozkw49" "England" "c6k1w8sothxmc08dbhqjzp1w5" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "956icjsxgz4ha98gurfx47cdm" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-27Z" "b5hjnvaafo5plphdcoeozkw49" "England" "8evgc5zhtfnqatt15vr3ttwwl" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "956icjsxgz4ha98gurfx47cdm" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"14" NA NA "18" NA NA "36" NA "0" "2019-06-27Z" "b5hjnvaafo5plphdcoeozkw49" "England" "3sn815dsm0i0rnw9nigjyb0et" "Substitute" "1" NA "2" "2" NA NA NA NA "1" NA NA NA "1" "1" FALSE "956icjsxgz4ha98gurfx47cdm" NA NA "3" NA NA NA NA "1" NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-27Z" "b5hjnvaafo5plphdcoeozkw49" "England" "5vzr4dly8xl2hhybhel0comol" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "956icjsxgz4ha98gurfx47cdm" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-27Z" "b5hjnvaafo5plphdcoeozkw49" "England" "cs8bo5xvtd2bq7kd91flepwwl" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "956icjsxgz4ha98gurfx47cdm" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"5" NA NA "6" NA NA "16" NA "0" "2019-06-27Z" "b5hjnvaafo5plphdcoeozkw49" "England" "c4tkrrhs6o8ii0wnmi5y66cwl" "Substitute" "2" NA "2" NA "3" NA NA NA "2" "1" "1" NA "1" "1" FALSE "956icjsxgz4ha98gurfx47cdm" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-27Z" "b5hjnvaafo5plphdcoeozkw49" "England" "92k3ea1daqrl2ri1jn49v0vyt" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "956icjsxgz4ha98gurfx47cdm" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-27Z" "b5hjnvaafo5plphdcoeozkw49" "England" "apnae1pkhwjx0hwhg6x0rwst1" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "956icjsxgz4ha98gurfx47cdm" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-27Z" "b5hjnvaafo5plphdcoeozkw49" "England" "6zaowm8oua2nzpobekogff1lh" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "956icjsxgz4ha98gurfx47cdm" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"18" "2" "14" "28" "1" "1" "90" "3" "1" "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "7usnt9b1zhwtbcmxvp2lpmyfp" "Goalkeeper" NA NA NA "1" NA NA NA NA NA NA NA NA NA NA TRUE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"17" NA NA "25" "1" "1" "90" "1" "3" "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "89iqgu45zcagu2x0q0lxzlo7p" "Defender" "3" "18" "5" "2" "2" "3" NA NA NA NA NA NA NA NA TRUE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"39" NA NA "51" "1" "1" "90" "2" "6" "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "589yqifloa5j7qwp2gnemyml1" "Defender" "1" NA "2" NA NA "2" NA NA NA NA NA NA NA NA TRUE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"52" NA NA "58" "1" "1" "90" "5" "5" "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "daqovjw2z3rsq6rs1vq38980l" "Defender" NA NA NA NA NA NA NA NA "3" NA NA NA NA "3" TRUE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"36" NA NA "43" "1" "1" "90" NA "2" "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "47px99ojvzxwvflzirlbk7b9x" "Defender" NA "5" "1" "1" NA NA NA NA NA NA NA NA NA NA TRUE "5aa894374slmjt43yicmvrpt6" "1" NA NA NA NA NA NA NA NA NA NA NA NA NA
"25" NA NA "32" "1" NA "89" "1" "11" "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "1cfhmihovl78l8osqbo1w9nth" "Midfielder" "1" NA "2" "2" "1" NA "1" "1" "2" NA "1" NA NA NA TRUE "5aa894374slmjt43yicmvrpt6" "2" NA "1" NA NA NA NA "1" "1" NA NA NA NA NA
"38" NA NA "54" "1" "1" "90" "2" "8" "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "cvy1q6gtx1gs9ddemdpcf8ded" "Midfielder" NA NA NA NA "1" NA NA NA NA "1" NA NA NA NA TRUE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"43" NA NA "57" "1" NA "84" "1" "4" "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "5adluw93r1tx4n3ta3wyhj7bp" "Midfielder" NA NA NA NA "1" NA "1" NA NA NA NA NA NA NA TRUE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"25" NA NA "34" "1" "1" "90" NA "7" "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "2cl7scn4j10rfq44mweo735cl" "Midfielder" NA NA "1" "3" NA NA NA "1" "2" NA NA NA NA "1" TRUE "5aa894374slmjt43yicmvrpt6" "1" NA "4" NA NA NA NA "1" NA NA NA NA NA NA
"6" NA NA "10" "1" NA "80" NA "9" "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "1i2423a3npl3okv1k6a1szufp" "Striker" NA NA "1" NA NA NA "1" "1" "1" "3" NA NA NA NA TRUE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA "1" NA NA NA NA NA
"21" NA NA "23" "1" "1" "90" "1" "10" "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "tgwf384dqvbixwyquom4k2c5" "Striker" "1" NA "1" NA NA NA NA NA "1" "1" "1" NA NA NA TRUE "5aa894374slmjt43yicmvrpt6" "1" NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA "1" NA NA "1" "1" "0" "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "47n7enqd3bfy0gawlth0a4mhh" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA "1" NA TRUE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "9aqn77y0knb58698qj46eee39" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "96ai0x0bpkegwj977vsnfjzdh" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "9429zv1k5p26dotvem0rlyymt" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "3apo2cnue53gtbr67qbkflfjd" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"3" NA NA "4" NA NA "6" NA "0" "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "1o0o6thivoulnmsklkpbwpiad" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA "1" NA TRUE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "6i6zgplhzlmh16regzo5hyrit" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "a51uz6926nu7t4jlummhrv3yt" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "bo9ur8bsnfdpjpqdkwi9szo45" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "5bgz4zs8ovn1j8154d1jafmc5" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA "2" NA NA "10" NA "0" "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "erqivud1dhxzabc42ghpau8k5" "Substitute" "1" NA "1" NA NA NA NA "1" "1" NA NA NA "1" NA TRUE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-08Z" "3am1t05nqol6kzj4jknzk0skn" "Norway" "ddq90t1cfklvuhk0xkbydfsut" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"10" "2" "5" "18" "1" NA "90" "2" "1" "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "63ikhrdz0v76wgbhifu16p2vp" "Goalkeeper" NA NA NA NA NA "1" NA NA NA NA NA NA NA NA FALSE "5aa894374slmjt43yicmvrpt6" NA NA NA "3" NA NA NA NA NA NA NA NA NA NA
"21" NA NA "33" "1" NA "90" "1" "3" "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "d0m0m5530p25ohm3gygtmgtsl" "Defender" "3" "9" "4" NA "1" NA NA NA NA NA NA NA NA NA FALSE "5aa894374slmjt43yicmvrpt6" NA NA "5" "3" NA NA NA NA NA NA NA NA NA NA
"13" NA NA "22" "1" NA "90" "3" "6" "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "40ke7398tbing7gfto4pvv36d" "Defender" "1" NA "2" NA NA NA NA NA NA NA NA NA NA NA FALSE "5aa894374slmjt43yicmvrpt6" NA NA NA "3" NA NA NA NA NA NA NA NA NA NA
"9" NA NA "12" "1" NA "54" "3" "5" "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "5ebjk7o6maq9zb1fjrpb8g5p1" "Defender" "1" "1" "1" NA NA "1" "1" NA NA NA NA NA NA NA FALSE "5aa894374slmjt43yicmvrpt6" NA NA NA "3" NA NA NA NA NA NA NA NA NA NA
"17" NA NA "23" "1" NA "90" "1" "2" "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "d2at1haixfnekibqj89y4nxed" "Defender" "1" "7" "2" NA NA "1" NA "1" "3" NA "1" NA NA "1" FALSE "5aa894374slmjt43yicmvrpt6" NA NA NA "3" NA NA NA NA NA "1" NA NA NA NA
"25" NA NA "34" "1" NA "90" "1" "8" "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "a6wwf7jl8eis7wvrhhwhdq3f9" "Midfielder" "2" "1" "2" "1" "2" "2" NA NA "1" NA "1" NA NA NA FALSE "5aa894374slmjt43yicmvrpt6" NA NA NA "3" NA NA NA NA NA NA NA NA NA NA
"23" NA NA "36" "1" NA "90" NA "4" "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "ccvlwuog9vngbz1ni809nc639" "Midfielder" "1" NA "1" NA NA NA NA NA "1" NA NA NA NA "1" FALSE "5aa894374slmjt43yicmvrpt6" NA NA NA "3" NA NA NA NA NA NA NA NA NA NA
"7" NA NA "16" "1" NA "51" NA "7" "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "cdpu742jlz7ksnxyueebiqwgl" "Midfielder" "2" NA "2" NA NA NA "1" NA NA NA NA NA NA NA FALSE "5aa894374slmjt43yicmvrpt6" NA NA NA "3" NA NA NA NA NA NA NA NA NA NA
"12" NA NA "22" "1" NA "90" "1" "11" "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "cchlo92ap1l7r1ithdfs1phat" "Striker" "1" NA "1" "2" "1" NA NA NA "1" NA NA NA NA "1" FALSE "5aa894374slmjt43yicmvrpt6" "4" "1" NA "3" NA NA NA NA NA NA NA NA NA NA
"12" NA NA "12" "1" NA "71" "1" "9" "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "cziqaoriznfrpndo2dfi5conp" "Striker" "1" NA "1" NA "3" NA "1" NA NA NA NA NA NA NA FALSE "5aa894374slmjt43yicmvrpt6" NA "1" NA "3" NA NA NA NA NA NA NA NA NA NA
"15" NA NA "18" "1" NA "90" NA "10" "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "c1r1tmscj963olp4yo8kedqdx" "Striker" NA NA NA NA "2" NA NA "1" "3" "1" NA NA NA "2" FALSE "5aa894374slmjt43yicmvrpt6" "1" NA NA "3" NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "263vizqqfp8zwwws0exdrl3o5" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "63decbjvlpbqh7ql85jqhh0b9" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "3d8xi3o3k5ohmondexayimcwl" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "6keasay9wvsyitwnp7zkywx9m" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "cxzobnvnyvuyxzgcwt214zmj9" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2" NA NA "2" NA NA "19" "1" "0" "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "26d7uj41yx6no1oc3izr0rys5" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA "1" NA FALSE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "2f1e295qn6s9l5d6v1degrizt" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "ctbzxn3dh8tv6rosw357p52h" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "7cye60bllnjzofyq7rrlu6rfu" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"12" NA NA "20" NA NA "36" "1" "0" "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "3bywqcd9fqjfps6mlwfq004x5" "Substitute" "1" "2" "1" "2" NA NA NA NA NA NA NA NA "1" NA FALSE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "d1hnkm7k59cn6ad2ns5dk2cph" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA FALSE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"17" NA NA "21" NA NA "39" "1" "0" "2019-06-08Z" "ddhjicq33fc8mfavld34x1iva" "Nigeria" "1yesntdwn6sj278wqlniskvl5" "Substitute" NA NA "2" NA "1" NA NA NA "1" NA NA NA "1" "1" FALSE "5aa894374slmjt43yicmvrpt6" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"11" "3" "7" "24" "1" NA "90" "1" "1" "2019-06-19Z" "a2b820asqu5g583s4bc9rftrl" "Scotland" "17dhbdki75vb64q9a3vvedej9" "Goalkeeper" NA NA NA NA NA NA NA NA NA NA NA NA NA NA TRUE "4zh60jgw3zd17iy91fst094dm" NA "1" NA "3" "1" "1" NA NA NA "1" NA NA NA NA
"16" NA NA "25" "1" NA "90" NA "3" "2019-06-19Z" "a2b820asqu5g583s4bc9rftrl" "Scotland" "17zv6w13g92uhwv0h6kzi0kb9" "Defender" "3" "13" "3" "3" "3" NA NA NA NA NA NA NA NA NA TRUE "4zh60jgw3zd17iy91fst094dm" NA NA NA "3" NA "1" NA NA NA NA NA NA NA NA
"19" NA NA "21" "1" NA "90" "3" "6" "2019-06-19Z" "a2b820asqu5g583s4bc9rftrl" "Scotland" "d9zt8e8lnk9a22we6o6wqyndh" "Defender" NA NA "1" NA NA NA NA "1" "1" NA NA NA NA NA TRUE "4zh60jgw3zd17iy91fst094dm" NA NA NA "3" NA "1" NA NA "1" NA NA NA NA NA
"40" NA NA "50" "1" NA "90" "1" "5" "2019-06-19Z" "a2b820asqu5g583s4bc9rftrl" "Scotland" "dw2a5y50m5vbzpy53w2e7n179" "Defender" "1" NA "1" NA NA NA NA NA "1" NA "1" NA NA NA TRUE "4zh60jgw3zd17iy91fst094dm" NA NA NA "3" NA "1" NA NA NA NA NA NA NA NA
"19" NA NA "30" "1" NA "86" NA "2" "2019-06-19Z" "a2b820asqu5g583s4bc9rftrl" "Scotland" "dfodeak21qhzgxr7qs85f3vf9" "Defender" "4" "15" "7" NA NA NA "1" NA NA NA NA NA NA NA TRUE "4zh60jgw3zd17iy91fst094dm" NA NA NA "2" NA NA NA NA NA NA NA NA NA NA
"41" NA NA "57" "1" NA "90" "2" "4" "2019-06-19Z" "a2b820asqu5g583s4bc9rftrl" "Scotland" "dgkmt7f5k9oqruxzsi3x9em6t" "Defensive Midfielder" "1" NA "2" "1" "1" "1" NA NA "1" NA NA NA NA "1" TRUE "4zh60jgw3zd17iy91fst094dm" NA "1" "3" "3" NA "1" NA "1" NA NA NA NA NA NA
"33" NA NA "40" "1" NA "90" NA "8" "2019-06-19Z" "a2b820asqu5g583s4bc9rftrl" "Scotland" "ei61hdd60p33ma7vddh1bl3o5" "Defensive Midfielder" NA NA "3" NA "5" NA NA "1" "1" NA NA NA NA NA TRUE "4zh60jgw3zd17iy91fst094dm" NA NA NA "3" NA "1" NA NA NA NA NA NA NA NA
"16" NA NA "23" "1" NA "90" "1" "11" "2019-06-19Z" "a2b820asqu5g583s4bc9rftrl" "Scotland" "18kiz7s5jlyotkb4p0sbbxyol" "Attacking Midfielder" NA NA NA "1" "2" NA NA NA "1" NA "1" NA NA NA TRUE "4zh60jgw3zd17iy91fst094dm" "2" NA NA "3" NA "1" NA NA NA NA NA NA NA NA
"21" NA NA "25" "1" NA "90" NA "10" "2019-06-19Z" "a2b820asqu5g583s4bc9rftrl" "Scotland" "5m2ilglr6tlmgs2d4qzk5wno5" "Attacking Midfielder" NA NA NA NA NA NA NA "1" "1" NA NA NA NA NA TRUE "4zh60jgw3zd17iy91fst094dm" NA NA "2" "3" NA "1" NA NA "1" NA NA NA NA NA
"13" NA NA "22" "1" NA "86" NA "7" "2019-06-19Z" "a2b820asqu5g583s4bc9rftrl" "Scotland" "19npqca9guxs7p2yl5sbjmbx1" "Attacking Midfielder" NA "1" "1" NA "1" NA "1" NA NA NA NA NA NA NA TRUE "4zh60jgw3zd17iy91fst094dm" "1" NA NA "2" NA NA NA NA NA NA NA NA NA NA
"28" NA NA "37" "1" NA "90" "1" "9" "2019-06-19Z" "a2b820asqu5g583s4bc9rftrl" "Scotland" "cij18xj0bx2zyx3mi9xwykn9x" "Striker" "1" NA "3" "6" "1" NA NA "3" "5" NA "1" NA NA "1" TRUE "4zh60jgw3zd17iy91fst094dm" "2" "1" NA "3" NA "1" NA "1" "1" NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-19Z" "a2b820asqu5g583s4bc9rftrl" "Scotland" "2tr7xhh5kwc1hv181hzsngxjp" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "4zh60jgw3zd17iy91fst094dm" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-19Z" "a2b820asqu5g583s4bc9rftrl" "Scotland" "d9cewkta4tz35v0p71n5mcvkl" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "4zh60jgw3zd17iy91fst094dm" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA "4" NA "0" "2019-06-19Z" "a2b820asqu5g583s4bc9rftrl" "Scotland" "dfxg796ebvq1yg5n6tjfig6vp" "Substitute" NA NA NA NA "1" NA NA NA NA NA NA NA "1" NA TRUE "4zh60jgw3zd17iy91fst094dm" NA NA NA "1" NA "1" NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-19Z" "a2b820asqu5g583s4bc9rftrl" "Scotland" "8m1zaxpia31zue120389es72t" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "4zh60jgw3zd17iy91fst094dm" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-19Z" "a2b820asqu5g583s4bc9rftrl" "Scotland" "17d3p6fgwgo1qy38av9s4e85x" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "4zh60jgw3zd17iy91fst094dm" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA "4" NA "0" "2019-06-19Z" "a2b820asqu5g583s4bc9rftrl" "Scotland" "d3qtg5xhiwe3zamb4mh50whjp" "Substitute" NA NA NA NA "1" NA NA NA NA NA NA NA "1" NA TRUE "4zh60jgw3zd17iy91fst094dm" NA NA NA "1" NA "1" "1" NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA "2019-06-19Z" "a2b820asqu5g583s4bc9rftrl" "Scotland" "3n7gowt345xjex22ljs2hg1jp" "Substitute" NA NA NA NA NA NA NA NA NA NA NA "0" NA NA TRUE "4zh60jgw3zd17iy91fst094dm" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
