"accuratePass" "goalsConceded" "saves" "goalKicks" "totalPass" "gameStarted" "minsPlayed" "formationPlace" "fecha" "idequipo" "equipo" "idjugador" "position" "wonTackle" "yellowCard" "totalThrows" "totalTackle" "fouls" "wasFouled" "lostCorners" "totalClearance" "ontargetScoringAtt" "totalScoringAtt" "shotOffTarget" "wonCorners" "blockedScoringAtt" "totalSubOff" "cornerTaken" "goals" "stats[2, ]" "totalSubOn" "local" "id_partido" "ownGoals" "totalOffside" "goalAssist" "penaltyFaced" "penGoalsConceded" "penaltyConceded" "penaltyWon" "redCard" "cleanSheet" "secondYellow" "penaltySave"
"15" "8" NA NA "21" "1" "73" "2" "2019-05-30Z" "44v7p7fl9l0ygyb1a768uwcpj" "Honduras U20" "a0jc4m58w48zth8wp2tx6y73e" "Defender" "2" "1" "8" "2" "1" NA "1" NA NA NA NA NA NA "1" NA NA NA NA FALSE "20plgz58emc9t3fb9whz4rhpm" NA NA NA NA "1" NA NA NA NA NA NA
"5" "7" NA NA "11" "1" "57" "11" "2019-05-30Z" "44v7p7fl9l0ygyb1a768uwcpj" "Honduras U20" "9ivhry8u24e5hb17fzgze2ep5" "Midfielder" "2" NA NA "2" "5" "2" NA NA NA NA NA NA NA NA NA NA NA NA FALSE "20plgz58emc9t3fb9whz4rhpm" NA NA NA NA "1" NA NA "1" NA "1" NA
"9" "12" NA NA "18" "1" "90" "8" "2019-05-30Z" "44v7p7fl9l0ygyb1a768uwcpj" "Honduras U20" "6sp49nn88r1ztu9vmt1x7f1wq" "Midfielder" "1" NA "2" "4" NA "1" NA "2" NA "1" "1" NA NA NA NA NA NA NA FALSE "20plgz58emc9t3fb9whz4rhpm" NA "2" NA NA "1" NA NA NA NA NA NA
"25" "12" NA NA "36" "1" "89" "10" "2019-05-30Z" "44v7p7fl9l0ygyb1a768uwcpj" "Honduras U20" "1w8l89e83hllxy02yvg163js9" "Midfielder" "1" "1" NA "1" "4" "1" NA "2" NA NA NA NA NA NA NA NA NA NA FALSE "20plgz58emc9t3fb9whz4rhpm" NA NA NA NA "1" NA NA "1" NA NA NA
"15" "7" NA NA "17" "1" "61" "4" "2019-05-30Z" "44v7p7fl9l0ygyb1a768uwcpj" "Honduras U20" "3mkqnv0iovu246f6bkyzqhsve" "Midfielder" "1" "1" NA "1" "1" "1" NA NA NA "1" "1" NA NA "1" NA NA NA NA FALSE "20plgz58emc9t3fb9whz4rhpm" NA NA NA NA "1" NA NA NA NA NA NA
"16" "12" NA NA "20" "1" "90" "7" "2019-05-30Z" "44v7p7fl9l0ygyb1a768uwcpj" "Honduras U20" "advwq8bx5d9p12le100b80uzt" "Midfielder" "1" "1" NA "1" "2" "1" NA "1" NA "2" "2" NA NA NA NA NA NA NA FALSE "20plgz58emc9t3fb9whz4rhpm" NA NA NA NA "1" NA NA NA NA NA NA
"22" "12" NA NA "30" "1" "90" "9" "2019-05-30Z" "44v7p7fl9l0ygyb1a768uwcpj" "Honduras U20" "8yjkbdlxqb083cik4xzkqqtbd" "Striker" NA NA NA NA "1" "1" "1" "2" NA "1" "1" NA NA NA NA NA NA NA FALSE "20plgz58emc9t3fb9whz4rhpm" NA NA NA NA "1" NA NA NA NA NA NA
"6" "5" NA NA "7" NA "29" "0" "2019-05-30Z" "44v7p7fl9l0ygyb1a768uwcpj" "Honduras U20" "cz888tqcgutfodvigiw1fv2eh" "Substitute" NA NA NA NA NA NA NA NA "1" "2" "1" NA NA NA NA NA NA "1" FALSE "20plgz58emc9t3fb9whz4rhpm" NA NA NA NA NA NA NA NA NA NA NA
"6" "7" NA NA "7" NA "45" "0" "2019-05-30Z" "44v7p7fl9l0ygyb1a768uwcpj" "Honduras U20" "623gwnqjii06rgg64nzmcflyh" "Substitute" "2" NA NA "2" NA NA "1" "4" NA "1" "1" NA NA NA NA NA NA "1" FALSE "20plgz58emc9t3fb9whz4rhpm" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-30Z" "44v7p7fl9l0ygyb1a768uwcpj" "Honduras U20" "a64ortqupkenhe2g9i6203k6h" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "20plgz58emc9t3fb9whz4rhpm" NA NA NA NA NA NA NA NA NA NA NA
"2" "4" NA NA "3" NA "17" "0" "2019-05-30Z" "44v7p7fl9l0ygyb1a768uwcpj" "Honduras U20" "8393bwgqcn4k2tjc4x7vre9yh" "Substitute" NA NA NA NA NA NA NA NA "1" "2" NA "1" "1" NA "1" NA NA "1" FALSE "20plgz58emc9t3fb9whz4rhpm" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-30Z" "44v7p7fl9l0ygyb1a768uwcpj" "Honduras U20" "da2bodsw8f7i33pku77mvgqg9" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "20plgz58emc9t3fb9whz4rhpm" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-30Z" "44v7p7fl9l0ygyb1a768uwcpj" "Honduras U20" "4di5fe8ewh5fpduq6hobilvjd" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "20plgz58emc9t3fb9whz4rhpm" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-30Z" "44v7p7fl9l0ygyb1a768uwcpj" "Honduras U20" "52vt6vszcll8svtbh7lk3hzsa" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "20plgz58emc9t3fb9whz4rhpm" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-30Z" "44v7p7fl9l0ygyb1a768uwcpj" "Honduras U20" "7iwilte0smwijj7k1dg96w02y" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "20plgz58emc9t3fb9whz4rhpm" NA NA NA NA NA NA NA NA NA NA NA
"16" "2" "4" "7" "23" "1" "90" "1" "2019-05-27Z" "aaq4dfzfmafbop5976if2z88a" "Norway U20" "at4flt8tr925ds3dgw5zrgtm1" "Goalkeeper" NA NA NA NA NA NA "1" "2" NA NA NA NA NA NA NA NA NA NA TRUE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
"56" "2" NA NA "83" "1" "90" "4" "2019-05-27Z" "aaq4dfzfmafbop5976if2z88a" "Norway U20" "40msbo4o5bwx0oeuz4743w161" "Defender" "2" NA NA "3" "2" "2" "1" "5" NA NA NA NA NA NA NA NA NA NA TRUE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
"37" "2" NA NA "51" "1" "90" "5" "2019-05-27Z" "aaq4dfzfmafbop5976if2z88a" "Norway U20" "9utpsxqh8654yuyk4a5rx15ux" "Defender" NA NA "1" "1" "4" NA NA "1" NA NA NA NA NA NA NA NA NA NA TRUE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
"49" "2" NA NA "64" "1" "90" "6" "2019-05-27Z" "aaq4dfzfmafbop5976if2z88a" "Norway U20" "dfp3y0edqm1vg85f6n3b6ut49" "Defender" NA NA NA "1" NA "2" "2" "5" NA NA NA NA NA NA NA NA NA NA TRUE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
"32" "2" NA NA "46" "1" "90" "3" "2019-05-27Z" "aaq4dfzfmafbop5976if2z88a" "Norway U20" "e6yc5qtgd5jjkeryt484mw0kp" "Wing Back" "2" "1" "9" "3" "3" "1" NA "1" NA NA NA NA NA NA NA NA NA NA TRUE "20ipqoc6dqos5olx6msjqjdre" "1" NA NA NA NA NA NA NA NA NA NA
"28" "2" NA NA "39" "1" "90" "2" "2019-05-27Z" "aaq4dfzfmafbop5976if2z88a" "Norway U20" "769pk71w97o3z1x34npz8quh" "Wing Back" "3" NA "7" "5" NA NA "2" "2" NA "1" "1" NA NA NA NA NA NA NA TRUE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
"16" NA NA NA "23" "1" "66" "11" "2019-05-27Z" "aaq4dfzfmafbop5976if2z88a" "Norway U20" "4b9srd007t7rlrysmgxmwpuy1" "Midfielder" NA NA "1" "2" "2" "1" NA NA NA "1" "1" "1" NA "1" NA NA NA NA TRUE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
"26" "1" NA NA "29" "1" "78" "10" "2019-05-27Z" "aaq4dfzfmafbop5976if2z88a" "Norway U20" "8qwi3kh86b31w5orft10m0rft" "Midfielder" "3" NA NA "4" "1" "2" "1" NA NA NA NA "2" NA "1" NA NA NA NA TRUE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
"24" "2" NA NA "34" "1" "90" "8" "2019-05-27Z" "aaq4dfzfmafbop5976if2z88a" "Norway U20" "bybggxgpzlr7xz2f1i3b7c0kp" "Midfielder" "3" NA NA "4" "1" "2" NA "2" NA NA NA NA NA NA "4" NA NA NA TRUE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
"10" NA NA NA "14" "1" "66" "7" "2019-05-27Z" "aaq4dfzfmafbop5976if2z88a" "Norway U20" "4w0adddkbx4642lkebbcmxbzd" "Midfielder" "1" NA "1" "1" NA "1" NA NA NA NA NA NA NA "1" NA NA NA NA TRUE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
"11" "2" NA NA "15" "1" "90" "9" "2019-05-27Z" "aaq4dfzfmafbop5976if2z88a" "Norway U20" "atzboo800gv7gic2rgvgo0kq1" "Striker" "1" NA NA "1" "4" "1" NA "2" NA "1" NA "1" "1" NA NA NA NA NA TRUE "20ipqoc6dqos5olx6msjqjdre" NA "1" NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "aaq4dfzfmafbop5976if2z88a" "Norway U20" "d6sstsibcsfxporots5k9cicp" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
"6" "2" NA NA "9" NA "24" "0" "2019-05-27Z" "aaq4dfzfmafbop5976if2z88a" "Norway U20" "e6p5i2ujvk0t9mo0h2gvrlka1" "Substitute" NA NA "1" NA NA "1" NA NA "1" "2" "1" NA NA NA NA NA NA "1" TRUE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
"15" "2" NA NA "19" NA "24" "0" "2019-05-27Z" "aaq4dfzfmafbop5976if2z88a" "Norway U20" "b2ibeioms7t9vb3au7tpqys4p" "Substitute" NA NA NA "1" NA NA NA NA NA NA NA NA NA NA NA NA NA "1" TRUE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "aaq4dfzfmafbop5976if2z88a" "Norway U20" "50j8jwihp7kviifscjim8f0mh" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "aaq4dfzfmafbop5976if2z88a" "Norway U20" "7dnxkce4kn8qchaavv6e4tm21" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "aaq4dfzfmafbop5976if2z88a" "Norway U20" "edqopfgcbxaie5cpyotjnr10p" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "aaq4dfzfmafbop5976if2z88a" "Norway U20" "20i5y3j4afmbelygcf1hbnu2" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "aaq4dfzfmafbop5976if2z88a" "Norway U20" "9rkqs6yh512zvzo79wgi4x1m2" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
"1" "1" NA NA "3" NA "12" "0" "2019-05-27Z" "aaq4dfzfmafbop5976if2z88a" "Norway U20" "cc04mat3snly9oe4bt7xaeooa" "Substitute" NA NA NA NA "1" NA NA NA NA "1" NA NA "1" NA NA NA NA "1" TRUE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "aaq4dfzfmafbop5976if2z88a" "Norway U20" "88mmoskb8jyiyqyfvxvz0qmwa" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
"8" NA "1" "5" "40" "1" "90" "1" "2019-05-27Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "1eeq0eka4cjb86tq5l2228dl" "Goalkeeper" NA NA NA NA NA "1" NA "1" NA NA NA NA NA NA NA NA NA NA FALSE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA "1" NA NA
"31" NA NA NA "38" "1" "90" "3" "2019-05-27Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "an5eip4p2zmw49hh9eqksigo9" "Defender" "2" "1" "9" "2" "3" NA NA "1" "1" "1" NA "1" NA NA NA NA NA NA FALSE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA "1" NA NA
"27" NA NA NA "36" "1" "90" "6" "2019-05-27Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "bzuowakssrugb33p47ge6ml4a" "Defender" NA NA NA NA NA NA "1" "4" NA NA NA NA NA NA NA NA NA NA FALSE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA "1" NA NA
"24" NA NA NA "35" "1" "90" "5" "2019-05-27Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "8r6ckwdkz9mueryruzqhwjx4a" "Defender" "1" NA NA "1" NA "1" "2" "4" NA NA NA NA NA NA NA NA NA NA FALSE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA "1" NA NA
"22" NA NA NA "30" "1" "90" "2" "2019-05-27Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "ueklj0jop1moq303rq5vnca1" "Defender" "3" NA "22" "7" "1" "2" NA "6" NA NA NA NA NA NA NA NA NA NA FALSE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA "1" NA NA
"31" NA NA NA "34" "1" "90" "4" "2019-05-27Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "dxqw5fvmvdmsdht1wls2jeiy2" "Defensive Midfielder" NA NA NA NA "3" "2" NA "2" "1" "2" "1" "1" NA NA NA "1" NA NA FALSE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA "1" NA NA
"46" NA NA NA "51" "1" "90" "8" "2019-05-27Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "3h8jot3v5xxuwzukt6n15jwlx" "Defensive Midfielder" "4" NA "2" "4" "2" "1" "1" "3" NA "1" NA NA "1" NA "4" NA NA NA FALSE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA "1" NA NA
"16" NA NA NA "25" "1" "90" "11" "2019-05-27Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "b9g3gwxlao9u6y4elz1sdukmh" "Attacking Midfielder" "1" NA NA "3" "1" NA NA NA "1" "1" NA NA NA NA NA NA NA NA FALSE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA "1" NA NA
"40" NA NA NA "50" "1" "90" "10" "2019-05-27Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "2e6l5yj8f5revbcv1r7md90p" "Attacking Midfielder" "2" NA NA "2" "1" "5" NA "1" NA "4" "2" "3" "2" NA "3" NA NA NA FALSE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA "1" NA NA
"5" NA NA NA "11" "1" "72" "7" "2019-05-27Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "e713hl3clivldop8wln53rsyy" "Attacking Midfielder" NA NA NA NA NA "1" NA NA "1" "3" "1" "1" "1" "1" NA NA NA NA FALSE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
"17" NA NA NA "24" "1" "89" "9" "2019-05-27Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "349g9rdismqpb1aarjp011bd" "Striker" "2" NA NA "2" "1" "3" NA NA "1" "3" "1" "1" "1" "1" NA NA NA NA FALSE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "5ox071h1gv4xlml7646veuew9" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
"3" NA NA NA "4" NA "18" "0" "2019-05-27Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "9y4vdqqeqyf6j75hgy8zncd7t" "Substitute" NA NA "1" NA "1" "1" NA NA NA "1" NA NA "1" NA NA NA NA "1" FALSE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "ckgsqczuiqf6pvpbricwij4rt" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "3a4zndned6nwyrstdms9vo4q1" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "3kou2r09qis0vs0wtnz8qy3mx" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "7z5cukf90cinfc65r2slw9n1l" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "115ritk0v84fatbnn1stvud49" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "5q4p56lg1vjsqo824aql0e1d6" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-27Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "650zprda5sagvzjjtjroyvfje" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA FALSE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA "1" "0" "2019-05-27Z" "tg1nnszuv0zr99ttlya5fy0m" "New Zealand U20" "awlhkoqc0vuqgejtd510oihre" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "1" FALSE "20ipqoc6dqos5olx6msjqjdre" NA NA NA NA NA NA NA NA NA NA NA
"9" "2" NA "10" "13" "1" "90" "1" "2019-05-28Z" "90wmwkbdrgoi8zg5fx3dc6tet" "Panama U20" "el8ov1zdy0th2dz3oq0iktm21" "Goalkeeper" NA NA NA NA NA NA NA "2" NA NA NA NA NA NA NA NA NA NA TRUE "deac6u6kcm6u5o6cut6qicmi" NA NA NA NA NA NA NA NA NA NA NA
"11" "2" NA NA "16" "1" "90" "3" "2019-05-28Z" "90wmwkbdrgoi8zg5fx3dc6tet" "Panama U20" "ah40j4wuif5rfqxwyhgqz0x2i" "Defender" NA NA "4" "1" NA "1" NA "1" NA NA NA NA NA NA NA NA NA NA TRUE "deac6u6kcm6u5o6cut6qicmi" NA NA NA NA NA NA NA NA NA NA NA
"7" "2" NA NA "18" "1" "90" "6" "2019-05-28Z" "90wmwkbdrgoi8zg5fx3dc6tet" "Panama U20" "dksesgqhu16qjmk1dg17e8wkp" "Defender" "1" "1" NA "3" "1" NA NA "4" NA NA NA NA NA NA NA NA NA NA TRUE "deac6u6kcm6u5o6cut6qicmi" NA NA NA NA NA NA NA NA NA NA NA
"11" "2" NA NA "24" "1" "90" "5" "2019-05-28Z" "90wmwkbdrgoi8zg5fx3dc6tet" "Panama U20" "3ybnbzd94ggt62wtqhtnbb1be" "Defender" "3" NA NA "3" "1" "1" "2" "6" NA NA NA NA NA NA NA NA NA NA TRUE "deac6u6kcm6u5o6cut6qicmi" NA NA NA NA NA NA NA NA NA NA NA
"12" "2" NA NA "22" "1" "90" "2" "2019-05-28Z" "90wmwkbdrgoi8zg5fx3dc6tet" "Panama U20" "djc8vhcg51q7edxw4gg3bc9ka" "Defender" "3" NA "16" "4" "1" "1" NA NA NA NA NA NA NA NA NA NA NA NA TRUE "deac6u6kcm6u5o6cut6qicmi" NA NA NA NA NA NA NA NA NA NA NA
"9" "2" NA NA "15" "1" "90" "4" "2019-05-28Z" "90wmwkbdrgoi8zg5fx3dc6tet" "Panama U20" "6sn6a1xpp6tyqac8a21ka1fxl" "Defensive Midfielder" NA NA NA NA "1" "2" NA NA NA NA NA NA NA NA NA NA NA NA TRUE "deac6u6kcm6u5o6cut6qicmi" NA NA NA NA NA NA NA NA NA NA NA
"15" "2" NA NA "22" "1" "80" "8" "2019-05-28Z" "90wmwkbdrgoi8zg5fx3dc6tet" "Panama U20" "c34w0hsorku64yvjmrs05ql4a" "Defensive Midfielder" NA NA NA "1" NA "1" NA "2" NA NA NA NA NA "1" NA NA NA NA TRUE "deac6u6kcm6u5o6cut6qicmi" NA NA NA NA NA NA NA NA NA NA NA
"8" "2" NA NA "13" "1" "74" "11" "2019-05-28Z" "90wmwkbdrgoi8zg5fx3dc6tet" "Panama U20" "afoe3zrz763a02mro7yhjxofd" "Attacking Midfielder" "1" NA NA "2" NA NA "3" NA NA "1" "1" NA NA "1" NA NA NA NA TRUE "deac6u6kcm6u5o6cut6qicmi" NA NA NA NA NA NA NA NA NA NA NA
"21" "2" NA NA "30" "1" "90" "10" "2019-05-28Z" "90wmwkbdrgoi8zg5fx3dc6tet" "Panama U20" "4djf4lkkaokftrddnw9i022qy" "Attacking Midfielder" "1" NA NA "2" NA NA NA NA NA "1" NA NA "1" NA NA NA NA NA TRUE "deac6u6kcm6u5o6cut6qicmi" NA NA NA NA NA NA NA NA NA NA NA
"15" "2" NA NA "32" "1" "90" "7" "2019-05-28Z" "90wmwkbdrgoi8zg5fx3dc6tet" "Panama U20" "1matc5p3x30tntqsy4z0pneju" "Attacking Midfielder" "3" NA NA "3" NA "3" NA NA NA "1" "1" NA NA NA NA NA NA NA TRUE "deac6u6kcm6u5o6cut6qicmi" NA NA NA NA NA NA NA NA NA NA NA
"12" "2" NA NA "18" "1" "87" "9" "2019-05-28Z" "90wmwkbdrgoi8zg5fx3dc6tet" "Panama U20" "16csn1bvs0kxqshlcva469syx" "Striker" "3" NA NA "5" "2" "1" NA "2" NA NA NA NA NA "1" NA NA NA NA TRUE "deac6u6kcm6u5o6cut6qicmi" NA NA NA NA NA NA NA NA NA NA NA
"1" NA NA NA "3" NA "10" "0" "2019-05-28Z" "90wmwkbdrgoi8zg5fx3dc6tet" "Panama U20" "29iig7enc4pp4d8msv195kuwa" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "1" TRUE "deac6u6kcm6u5o6cut6qicmi" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-28Z" "90wmwkbdrgoi8zg5fx3dc6tet" "Panama U20" "5mas9v0oj8k30tbvm2krg98tl" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "deac6u6kcm6u5o6cut6qicmi" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-28Z" "90wmwkbdrgoi8zg5fx3dc6tet" "Panama U20" "5lycspruw91id033ruyqu4t4a" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "deac6u6kcm6u5o6cut6qicmi" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-28Z" "90wmwkbdrgoi8zg5fx3dc6tet" "Panama U20" "5kzsanq7c0qu60ytzru9mhca2" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "deac6u6kcm6u5o6cut6qicmi" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-28Z" "90wmwkbdrgoi8zg5fx3dc6tet" "Panama U20" "7mu0gtkyyf70pv8g1ukowka95" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "deac6u6kcm6u5o6cut6qicmi" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA "1" NA "3" "0" "2019-05-28Z" "90wmwkbdrgoi8zg5fx3dc6tet" "Panama U20" "7nrmdvwf5u3s46xi8e1hx3bl6" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "1" TRUE "deac6u6kcm6u5o6cut6qicmi" NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA "2019-05-28Z" "90wmwkbdrgoi8zg5fx3dc6tet" "Panama U20" "nczracq568fc7lrlqvqjzuy2" "Substitute" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "0" NA TRUE "deac6u6kcm6u5o6cut6qicmi" NA NA NA NA NA NA NA NA NA NA NA
"5" NA NA NA "6" NA "16" "0" "2019-05-28Z" "90wmwkbdrgoi8zg5fx3dc6tet" "Panama U20" "cglbi7v8i7auykupmng41t59l" "Substitute" "1" NA NA "1" NA NA NA NA NA "1" "1" NA NA NA NA NA NA "1" TRUE "deac6u6kcm6u5o6cut6qicmi" NA NA NA NA NA NA NA NA NA NA NA
